"matricula","nome","cod_func_lotacao","desc_func_lotacao","cod_uor_localizacao","uor_trabalho","data_nasc","sexo","cod_est_civil","est_civil","data_posse","data_posse_incorp","cod_grau_instr","grau_instr","tempo_banco"
"88c662cc5a7321d9212f0d2adb533321","10f9dfe6579c63cd713d4e8e6ebbd639","394",CAIXA EXECUTIVO,a18cf0572475f203d45c1ff4a89e7b92,"6c8cbece8eaf044a4c89ab7888b31ce7","1971-11-26",2,"2",CASADO(A),"2005-10-17",,5,SUPERIOR GRADUACAO,17
a868b75059441b714b108e7aed29b5eb,"9b72b5f0ad3e09a399dbd47104b93811","16290",GER MODULO UA,"318a8bef91ec0f33317368813e8103c1","2dfa86b55ec6dffd81d2365a3279d730","1961-08-20",2,"8",DIVORCIADO(A),"2004-02-16",,7,POS-GRADUCAO-ESPEC,19
"92ac08ab0740d048a15c249ec3c2f78e","0fde4a4a3d023763634d84e0818fd933","16154",GER AREA UA,"3e2500c59ab4ea1d914ac27cec5ae528",e100da8b768b12eebd11670ba94c6f4c,"1980-03-17",1,"2",CASADO(A),"2002-10-07",,5,SUPERIOR GRADUACAO,20
"0d9b08a9afe78842a66e92a1608c2af1",c3697b8477d266da199240835e7abfca,"16460",ASSIST OP PLENO UA,"51200d29d1fc15f5a71c1dab4bb54f7c",f966aa41c9c48956017c86fb4056abac,"1981-02-19",1,"2",CASADO(A),"2010-09-13",,7,POS-GRADUCAO-ESPEC,12
"279e041c9dc5ab04e1d326ee3af96be9","9b2b91a0cba7069fbc65f9f39af6a65e","16145",GER AREA UA,"484fbd27034fc755e2040ca83e29aeab","6b27cd7b59e015da558822a0e8fa8a3f","1977-09-09",1,"1",SOLTEIRO(A),"1998-07-06",,7,POS-GRADUCAO-ESPEC,24
"195eb99bc3356b22297a6226a5f80499",bd01bc8831fd65d772e12a19d995fff2,"16290",GER MODULO UA,bc796235d0151da5980f5a4d2f829dbb,"9360e39b7ae39b2609f1ffb68743cad5","1977-11-30",1,"2",CASADO(A),"2008-05-05",,2,ENSINO MEDIO,14
d0886b724b3949ee72ef1ab50d27b0d1,"28dbb75ce70922d56689674c9816fb38","16450",ANALISTA TEC JR UA,"214f57783cac173e183096a607a408be","6f9a7fed7bd2efa6bdbb91e64054cba3","1965-09-17",1,"2",CASADO(A),"2004-05-17",,7,POS-GRADUCAO-ESPEC,18
"6b53643b63a2f53a9bcefdf355f49919","836c2ee52722dcc25afdb8638825cda3","610",ESCRITURARIO,"93a1767b32f01d0843c8f747f7567710","93a1767b32f01d0843c8f747f7567710","1983-03-14",2,"2",CASADO(A),"2017-10-30",,5,SUPERIOR GRADUACAO,5
"8a6ce306fa61fa9d8b006cc24ccb9cf6","811e18d9536974ae324c83c5062b5665","16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,c4c9d1fe60f194205461570111a30954,"1988-10-07",2,"1",SOLTEIRO(A),"2015-10-19",,7,POS-GRADUCAO-ESPEC,7
"4a5f6fa1753ca052ec1a67359eaa4680","2ea23b6fad2ede440ce8b5690f35701d","610",ESCRITURARIO,"4361c8e1e16420a12979e7acaeae4add","4361c8e1e16420a12979e7acaeae4add","1985-08-01",2,"2",CASADO(A),"2015-04-13",,2,ENSINO MEDIO,7
fffe88bc027404d7818dc7f4a2052243,"40711e2d6442615aac5228a862267382","16450",ANALISTA TEC JR UA,"3e2500c59ab4ea1d914ac27cec5ae528",e106a638f0c22f9e52668e3e8fdc81c5,"1991-09-16",2,"3",CASADO(A) COM FUNCIONARIA(O),"2015-06-22",,7,POS-GRADUCAO-ESPEC,7
"53ffd34800239860e5d8c72d1b0bdf2b","1a14e9fe418807a85613ff9b23330afe","16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,"6abd9268765d05963fd276ab5e99cd7d","1987-03-09",2,"2",CASADO(A),"2014-07-14",,7,POS-GRADUCAO-ESPEC,8
fd3c604dc172689461b4b7d779d437a8,"9ea4b2341ee635cdd8c4e05abe775553","12392",ASSESSOR III UE,"9a405a7732ab4f806431a48f6398a7cb","8e4798f8944bf9cd90e05a5180e09f79","1990-02-12",2,"1",SOLTEIRO(A),"2014-03-31",,7,POS-GRADUCAO-ESPEC,9
"24f9186272ee4873f42dfa0e22182fae","088ae6de9e4dc4eef7c8875e80581857","610",ESCRITURARIO,cbbb18efb6e9789c7b1476058c231bd5,"28b934d12e06cf101026d2492c6ddf74","1985-09-03",2,"8",DIVORCIADO(A),"2014-03-24",,2,ENSINO MEDIO,9
"7814cfb36824cbaabe311d7b5b8a0184",e189475fc951c9eb99efcae02e5aa40b,"16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528","79f93cf55d4fafd714374373ed3b6434","1983-04-13",2,"1",SOLTEIRO(A),"2013-10-14",,7,POS-GRADUCAO-ESPEC,9
ee5a87ee2b3d0102ca069bd418226113,"1e037dc61b684a1676e9cb1214f4c6ee","16290",GER MODULO UA,"73695f45bc143aeee6c0c8e2555edd2a",a4ac91eba2baaa2fa0e97addea083c62,"1972-11-12",2,"1",SOLTEIRO(A),"2013-06-24",,5,SUPERIOR GRADUACAO,9
"391fc8d24bbfebb94cfc73cd96f0429c","5981701babeaacdd530e48aabdb0bc35","998",Q.S. LIC.SAUDE,"9a439f5db9fab59d8f9e8042c4bf4d71","117ce48bca6141f5e0ffa8c8d66d6e0e","1956-02-28",2,"2",CASADO(A),"2013-06-24",,3,SUPERIOR EM ANDAMENTO,9
eaf979d1e9381ae5d0f881012109d5d8,a3014a179b336c7df6b7c13729822324,"394",CAIXA EXECUTIVO,"93a1767b32f01d0843c8f747f7567710","87f19a6adba4667d9763d47986120595","1985-07-24",2,"1",SOLTEIRO(A),"2013-06-17",,2,ENSINO MEDIO,9
"3d2a4659d2ec69190e4c6d2817756e5f","0caa023b2eccd9ee24cb121f5830667c","16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,"60b4f0d053e017de9d2a23f520ea8134","1971-07-20",2,"3",CASADO(A) COM FUNCIONARIA(O),"2012-05-21",,7,POS-GRADUCAO-ESPEC,10
bb104d643a17649afa1106c400f91158,"32c472d36cfca6c8d82bfa6cf91e7a1a","610",ESCRITURARIO,"5eafe1ca2f671c9a88421427ee1e7254",a74231bb054d9808d8d115aa57f1b257,"1987-01-20",2,"1",SOLTEIRO(A),"2011-11-28",,7,POS-GRADUCAO-ESPEC,11
e65c927fafa337dd80955267e4618a47,"564d958ab38d91b8d6b439bcb7155c8e","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab","4b1d21ddedfd35a234f6cfda60bfbf38","1985-02-05",2,"1",SOLTEIRO(A),"2011-08-08",,7,POS-GRADUCAO-ESPEC,11
"938248ae4732d6e94e18c1ab3164f3d1",d5a48039db993918d8e7fb8bd87e65c9,"16480",ASSIST OP JUNIOR UA,cbbb18efb6e9789c7b1476058c231bd5,"149ba06ecb7a73ab4d74b5395fe59118","1989-04-20",2,"1",SOLTEIRO(A),"2011-04-04",,7,POS-GRADUCAO-ESPEC,12
"0d57f7a2dc8e8484c90834e38a6bf886",ae1495336190d19f8e0288838a665a0f,"16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"4fbb6fccfcb40bf7edd645a69343b1cb","1982-07-21",2,"2",CASADO(A),"2011-02-07",,7,POS-GRADUCAO-ESPEC,12
"1e8b0e07c2d0d894df937e91787356c1",bb5163c3cfec2d383b2dc864c6e28983,"16290",GER MODULO UA,e40cb7cbd1724f30edb381d7d4ef9b0a,"390ab936454e4bab07d61f4af0703d5e","1978-08-25",2,"1",SOLTEIRO(A),"2011-01-17",,5,SUPERIOR GRADUACAO,12
d2556162a029e99d24316dcbe350b95e,"9cda994c5c7ef8fb901eb47a6703e292","394",CAIXA EXECUTIVO,"619ce5fef8ff39623f01c7fcb2fb8051",d63cd83b2385050237bcfa5d67b518b0,"1970-02-15",2,"2",CASADO(A),"2010-10-18",,5,SUPERIOR GRADUACAO,12
"17524f5d87e360111b6ee82f9db75321","533f54f8f5190deb9085f82f4a53704a","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab",df23510d1e0e98c8e223ab9b67146749,"1987-08-31",2,"3",CASADO(A) COM FUNCIONARIA(O),"2010-09-27",,7,POS-GRADUCAO-ESPEC,12
e3890c15af3d1f2df3014e3263e67b91,"7a44f71f1906a48ca03a927029c27258","16290",GER MODULO UA,ef3242a6f900ede54fb74b71be822e37,"2158c51ac79bfb5029f1b633d380765a","1983-11-27",2,"8",DIVORCIADO(A),"2010-08-30",,7,POS-GRADUCAO-ESPEC,12
a0f6d709addfc869867bfb4d52d27fe8,"25b494e47ce232fe8407703da905a6c7","16290",GER MODULO UA,"5eafe1ca2f671c9a88421427ee1e7254",c7a32848936e94757e8f8a2577d858af,"1989-04-29",2,"1",SOLTEIRO(A),"2010-08-09",,2,ENSINO MEDIO,12
"96485572ad81c96a95dc8ffcbc5c5ca5",af86ebd3e67dd8d7f17c5f0dd8e5a3fc,"394",CAIXA EXECUTIVO,b398807ae3446a3fc2aface42e1c1aff,b398807ae3446a3fc2aface42e1c1aff,"1980-12-27",2,"2",CASADO(A),"2010-05-17",,7,POS-GRADUCAO-ESPEC,12
"0a330032d723a1709045f84f44664c4b","8a9239b531943e81dbc5fd9914aa88f6","16290",GER MODULO UA,"33681279c167c7fcd2997ed72cfb4c4a",a28eeaec7036c002e8d4a8c3d20918fc,"1985-08-21",2,"1",SOLTEIRO(A),"2010-05-03",,5,SUPERIOR GRADUACAO,12
"8206f4f65ac25b79612a55833ba4d3ac","3358e3fa1a1ec5c3e9722302e6cc72b1","16460",ASSIST OP PLENO UA,"484fbd27034fc755e2040ca83e29aeab","4b1d21ddedfd35a234f6cfda60bfbf38","1987-06-12",2,"1",SOLTEIRO(A),"2010-04-19",,7,POS-GRADUCAO-ESPEC,12
f0c711cedc07cc09e6e801ac255c8b47,"38c4587b5e32ff1acafe6883291a3528","394",CAIXA EXECUTIVO,"8afc0327c6d499ed20c99d2a2502c7b9","18dc2aa306574480d292c7b0210f7545","1979-11-17",2,"1",SOLTEIRO(A),"2010-02-01",,5,SUPERIOR GRADUACAO,13
d9adf7dc195ac8f14e8282db2c0ea1bd,"70965ce261799845344d98584042f4ed","394",CAIXA EXECUTIVO,d2e5f02028da9445537913c73cdc5f4c,f236dce00ddf900ee5c42aa22781cdc5,"1985-03-30",2,"1",SOLTEIRO(A),"2010-01-25",,7,POS-GRADUCAO-ESPEC,13
"1b681f6e6b1bfc169ee1bb3b02239e78",df0ba2c95d99a80029f21cac5dd178eb,"16460",ASSIST OP PLENO UA,afa73512a045b8492d94152050b80273,"315ee722bd134062e9e7f4162c21fa79","1986-01-06",2,"1",SOLTEIRO(A),"2009-11-23",,7,POS-GRADUCAO-ESPEC,13
"7016eb0dde14e03590690854ef929ac6",ea184dfe9b865da4381e923a6d5abcf7,"610",ESCRITURARIO,e1442a13441f59b335f291a243f4c593,"0b4705d16118daca302f2d9d85e3d67a","1986-08-09",2,"2",CASADO(A),"2009-12-01","2008-11-03",5,SUPERIOR GRADUACAO,13
"3c44594895683c8b4f0817c3108a40ea","8cc0d35a760fca5d50b77ed9b3e96f8c","394",CAIXA EXECUTIVO,d60a556b10d7313b7e4026b4b9a19f32,"8d60edec6f314d7e58dd68ade8e486f9","1982-04-04",2,"2",CASADO(A),"2009-12-01","2006-04-25",7,POS-GRADUCAO-ESPEC,13
"7c859dee4f403bdd698e9b3e5340d1af","21c26a2d6a9be93ca84baa15647af3c8","16290",GER MODULO UA,d60a556b10d7313b7e4026b4b9a19f32,d60a556b10d7313b7e4026b4b9a19f32,"1971-08-19",2,"2",CASADO(A),"2009-12-01","2006-04-04",7,POS-GRADUCAO-ESPEC,13
a3f47620ab7ed611d41d0ceee0f7bece,b654a77ba5703eec92204f221b52b2c3,"610",ESCRITURARIO,"56aaefc7d8eb089c68915aea1067bfef","2f0bc2cc1c460c362596133c281ce862","1969-07-29",2,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"2009-12-01","1991-11-01",5,SUPERIOR GRADUACAO,13
a542193188d86b0d37abc1f3de911c95,"13e325a491200a177ef5f8ce9ec85d80","394",CAIXA EXECUTIVO,"8afc0327c6d499ed20c99d2a2502c7b9","8fec94f6ddfed4722eb7e4746084eba1","1962-12-08",2,"1",SOLTEIRO(A),"2009-12-01","1989-11-27",5,SUPERIOR GRADUACAO,13
"5c7a09f37dd9023e65393b75223547a8","3485339a47dbfe3c2bb6bfec56736f8c","4935",ASSIST.A UA,"484fbd27034fc755e2040ca83e29aeab","2b80c5b0e94f758fb55c405430405a13","1970-09-15",2,"2",CASADO(A),"2009-12-01","1999-06-08",5,SUPERIOR GRADUACAO,13
"4ebfa76658b2cebd0e388f21d9da621f",e63cb151cedbe099021320dd471179ca,"394",CAIXA EXECUTIVO,e1442a13441f59b335f291a243f4c593,"2ed80260e2de2a4ad0b2be22b7ebb8aa","1960-02-08",2,"1",SOLTEIRO(A),"2009-12-01","1992-09-28",2,ENSINO MEDIO,13
e924540360e757b50a2a18b11fdea0db,e132c4bb561972036baa027af4dc0a6f,"394",CAIXA EXECUTIVO,f4b4ca0ee62fef5ef8705b1dc5fa2ad6,"0410d5a539f1d33f68b6cdfedba8eac9","1977-02-08",2,"2",CASADO(A),"2009-12-01","2001-02-05",5,SUPERIOR GRADUACAO,13
"2ba6b908ba092460de057848ebe029cb","95925db3a37b0349b6b4728c4f8eed97","394",CAIXA EXECUTIVO,e9cb54cbc877fe2cf2bc1293d2ec1254,"2719be7b6ed0ad59ee90ec06dc7a290d","1972-03-23",2,"2",CASADO(A),"2009-10-19",,5,SUPERIOR GRADUACAO,13
"3fc5b79d9a23868fe17ec987a2c99a6f",a5281ccd9572df30b66428e22e539ea2,"16480",ASSIST OP JUNIOR UA,b84a25d15d9d44f58640a485c1387df8,e78e0eb8074b9376e09b72470804c7d9,"1984-03-21",2,"1",SOLTEIRO(A),"2009-12-01","2008-09-01",5,SUPERIOR GRADUACAO,13
e106dd690c1aa4a76664311fee0d4d2a,c7dadfbf037815d78ed543fff2c710ec,"16290",GER MODULO UA,"9a439f5db9fab59d8f9e8042c4bf4d71","390bd593cb83494822fd8ebcba0d478e","1974-02-12",2,"8",DIVORCIADO(A),"2009-12-01","2000-05-16",7,POS-GRADUCAO-ESPEC,13
"282572e32f59072b02156fb891e08ae5","6016e00048fd7b8009ef7eb7e7476c88","16290",GER MODULO UA,"21bd5def0b20cb99dcbc610856cdbd6e",cdce28258d080d857ae747b80363ad89,"1972-05-03",2,"5",SEPARADO(A) JUDICIAL OU EXTRAJ,"2009-12-01","2003-11-17",5,SUPERIOR GRADUACAO,13
aed68e2fc0eb7fa9a41ccb951f956ee9,a4ea5079201902297927076c46695b89,"12381",ASSESSOR II UE,"0384d7e807a0f830fc34e813f66d0fa2","29bd8035bd874ae1c931ea77c60d4bee","1982-03-26",2,"2",CASADO(A),"2009-07-20",,7,POS-GRADUCAO-ESPEC,13
"6e55708f255a0e7eb844e4f891e05f6a","770d538665a880ce5f1d7a8084a0e93b","16290",GER MODULO UA,"976d9bbe9bc487a4d9b6d1d21a1ef9da",ba045a2900b61aa59b6b1691309c3cd1,"1977-05-16",2,"1",SOLTEIRO(A),"2009-05-04",,7,POS-GRADUCAO-ESPEC,13
"9d94ad197e6e197cfaeabe833c24c7af",d3bdcfad3659feac1b8c6424c86f603d,"16290",GER MODULO UA,"41f87c79a2fb369fdb2aa2a1060a9a83",d7c00ad27ab63ad3a0f551fa54254f9d,"1984-07-26",2,"1",SOLTEIRO(A),"2009-03-16",,7,POS-GRADUCAO-ESPEC,14
"699496108c994103fd248daac26d6cb2","2943808206b1542edef3c26507593e1f","610",ESCRITURARIO,e53fc2424af041d07a7eef5cd8773505,e53fc2424af041d07a7eef5cd8773505,"1988-11-06",2,"3",CASADO(A) COM FUNCIONARIA(O),"2008-11-10",,7,POS-GRADUCAO-ESPEC,14
"3b49627a4c01451423c5dbfb4c83b8a2",dc6ec46dcb83e19be54fe18fbbae640e,"12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","8e4798f8944bf9cd90e05a5180e09f79","1987-11-28",2,"2",CASADO(A),"2008-11-03",,7,POS-GRADUCAO-ESPEC,14
"1b59492179404e8f40c39e47ae8f4fb8",ff760efd34a5d31f0039cb5507433763,"12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","40a88034369b1a2cb5ac0dbf5d00368e","1983-12-04",2,"1",SOLTEIRO(A),"2008-08-04",,7,POS-GRADUCAO-ESPEC,14
"1d59123a87a60b39f8fc13a861e754b9","628b28deaa7c6202aa59e335522acbf9","12331",ASSESSOR I UE,"9a405a7732ab4f806431a48f6398a7cb","007df688f88ef9dd889f8e91efb781d1","1980-10-15",2,"1",SOLTEIRO(A),"2008-07-28",,7,POS-GRADUCAO-ESPEC,14
"55aee78d67fc8246ab3d6c678e677b18",b78e9b2f5254cb9995f025f3b2105493,"12392",ASSESSOR III UE,"9a405a7732ab4f806431a48f6398a7cb","75417ad35672ac95fef177d1ba1bf6e4","1978-02-04",2,"1",SOLTEIRO(A),"2008-07-28",,5,SUPERIOR GRADUACAO,14
"2591502ad89c23c505e40f7278bfb69a",a3b6640981d3be6aa85384f771fe4f38,"610",ESCRITURARIO,"29e51d576d6a3efaa2d7ab8cad2fa05a","03fe9db742447f4ef3188149c6b8cd3e","1987-01-12",2,"1",SOLTEIRO(A),"2008-05-05",,7,POS-GRADUCAO-ESPEC,14
"1e55b8ae80f72a608b476ada1354c97b",f70bccfb4e18ea0bce295f2256804f71,"394",CAIXA EXECUTIVO,"21bd5def0b20cb99dcbc610856cdbd6e","7110667366a2b6f43220c6fb411898b2","1959-07-29",2,"2",CASADO(A),"2007-09-24",,5,SUPERIOR GRADUACAO,15
"431ed4e6e3adbafcd153f5b542eb7b27",fa373d9d73815d91a2defb3254be531d,"16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528","7a06b47d92bab5f7705a5160c03a11b6","1976-11-24",2,"2",CASADO(A),"2007-09-17",,7,POS-GRADUCAO-ESPEC,15
"4ad1902d8bdf7491998549e439f8d39c","75a642e8af3617395789eec6b15d119d","4960",ASSIST.B UA,cbbb18efb6e9789c7b1476058c231bd5,"72a4d39701ff5fbdbc3e5e5ff8502f66","1967-11-09",2,"1",SOLTEIRO(A),"2007-08-20",,5,SUPERIOR GRADUACAO,15
c3eefda76fd8e33e9d62b0a14aa5ba42,aa0f6dbbbed5d4f7e764db9c714e1e94,"394",CAIXA EXECUTIVO,"204ce29c4941163c2843bed9d2bcf5d4",f1e84349688b8cdd93f4b5ab77f7cbe7,"1970-09-03",2,"2",CASADO(A),"2007-08-06",,7,POS-GRADUCAO-ESPEC,15
"58f387e49f7afcb35edf005d61a96b05","596a63285b125c474ac2846d19f83783","394",CAIXA EXECUTIVO,f4f845d6fdeca6547c012e2b85347ae5,"10a50a4aa256445bece9e0d0affffa7e","1980-05-06",2,"2",CASADO(A),"2007-08-06",,5,SUPERIOR GRADUACAO,15
"5afdf860b7d5a946bc9793a3d8aa2fa0","66a901979dee941e5ced13d43f7cdd3a","4960",ASSIST.B UA,"214f57783cac173e183096a607a408be",f05647e3aba534bbea62653177fab1eb,"1970-02-18",2,"1",SOLTEIRO(A),"2007-07-23",,5,SUPERIOR GRADUACAO,15
"4309cd98b7cd99e5be4bdbcba0af3ea5","8661e2cd7b4b80b2a88a3f1688e05acc","16480",ASSIST OP JUNIOR UA,"940af5b63a832bd68ebbc70ee0fe22fe","8eca019dc15a07d4347cd88b8893e5ee","1965-11-03",2,"1",SOLTEIRO(A),"2007-05-07",,2,ENSINO MEDIO,15
dd73af41ae5b654beb62a60cac780b95,c7044e99bfd7713e142fa8b3a4a3fbb9,"16460",ASSIST OP PLENO UA,"3e2500c59ab4ea1d914ac27cec5ae528",abf1a20095828115c839a655bc2e4f01,"1980-02-17",2,"2",CASADO(A),"2007-05-07",,7,POS-GRADUCAO-ESPEC,15
"01451d37e670730a5fa5aa6675baea15","36b88398834751855d67b139711acb82","16460",ASSIST OP PLENO UA,b84a25d15d9d44f58640a485c1387df8,b666d8c38ddf5b23207f371a3cfd9516,"1982-01-22",2,"1",SOLTEIRO(A),"2005-07-11",,2,ENSINO MEDIO,17
"20f296d5f3eb9b6d37f85b7cd8cb093c","5c69f5b7e5b300b9ff42e37632bc3730","16227",GER SEGMENTO UA,e20c9afa140436a643b095e45f06188d,e20c9afa140436a643b095e45f06188d,"1970-06-22",2,"2",CASADO(A),"2005-05-16",,7,POS-GRADUCAO-ESPEC,17
acbb4c764d8bbdeb6cfe8254c9181039,"6d5c351fcd1fcf6bb2c64c4a38b096d7","394",CAIXA EXECUTIVO,"33681279c167c7fcd2997ed72cfb4c4a","9d2a55e022c81f34efea658e08a1f8f3","1985-02-01",2,"1",SOLTEIRO(A),"2005-05-16",,7,POS-GRADUCAO-ESPEC,17
"8f7938a31f390e3c323eceb77fc8545e","42a08385e9fa695b8baef21c30880276","16261",GER SETOR UA,"93a1767b32f01d0843c8f747f7567710","93a1767b32f01d0843c8f747f7567710","1984-07-16",2,"2",CASADO(A),"2005-04-04",,7,POS-GRADUCAO-ESPEC,18
"226dadc27e77240fad9214a1ef2857d7","731925204691beeedd9bb7acf4af498e","394",CAIXA EXECUTIVO,"77d8767997f6c485b89809379a9ceb6b","66b467c74700c55fa126b0e9f5a82a88","1964-09-07",2,"2",CASADO(A),"2005-01-17",,5,SUPERIOR GRADUACAO,18
"61d25423bc280ce78b3ed1d9fb9f8f83","2418ba27c4ee663f9bed1c4c3f6cab69","16290",GER MODULO UA,"56bb1136dde56b78942ff8531dda4777","10533209a79fff86ace08ec86305d6fc","1982-08-24",2,"1",SOLTEIRO(A),"2005-01-10",,7,POS-GRADUCAO-ESPEC,18
da139deca05fe73d68fd944f1f9aea0c,"24e978058d86a59cae7fb86cd3b4456d","394",CAIXA EXECUTIVO,ad55e398ed3507d800f529e3d8dd4279,"86779aa5332ae2efcb7252165bc633e5","1974-02-01",2,"1",SOLTEIRO(A),"2004-10-18",,7,POS-GRADUCAO-ESPEC,18
d015cf1f4632247191733dd3e8305a0a,d204a2bdf29277750ba765be29b89599,"394",CAIXA EXECUTIVO,e81772f725dbe582cfdc23457fb60f4b,bfc99c1fbc76391ad3cb1f625e0af03e,"1977-08-30",2,"2",CASADO(A),"2003-07-07",,5,SUPERIOR GRADUACAO,19
a0082209594de84c464603f723796e07,d84fbda001a744e2582af0244e97c980,"12331",ASSESSOR I UE,"0384d7e807a0f830fc34e813f66d0fa2","617025a2c76698e17a0e34e58642e104","1981-09-14",2,"1",SOLTEIRO(A),"2003-05-12",,7,POS-GRADUCAO-ESPEC,19
"5e2143e8dffee184fc44b1b078e4450f","7d77bab464a77898aea5cf2b95cf254c","610",ESCRITURARIO,f6743a4b55cea71309a04f7139ef2067,"19e302b0d624a9ad8bb33f55f5713ff3","1975-01-26",2,"1",SOLTEIRO(A),"2003-05-12",,7,POS-GRADUCAO-ESPEC,19
"5146f3b1f9b620d11a506979cada1288","9b5fdcf9a3792cd458df5916ee53d2e9","4935",ASSIST.A UA,"3e2500c59ab4ea1d914ac27cec5ae528","21d2800ddc471d7b8a2e90ea421e7842","1966-11-10",2,"1",SOLTEIRO(A),"2003-05-05",,5,SUPERIOR GRADUACAO,19
"101e79c08e46e201482d8e9838a341e5","6c2fdbe32bc5d99e9263624512d5ad36","12331",ASSESSOR I UE,"9a405a7732ab4f806431a48f6398a7cb","7613289d5cffa5fb17dfc5adfd28be38","1981-03-28",2,"3",CASADO(A) COM FUNCIONARIA(O),"2003-02-17",,7,POS-GRADUCAO-ESPEC,20
"14fdac84fa6a0cbf539a008912d3aee9",c93c97eb77abd390a958f3e1fed8c7da,"394",CAIXA EXECUTIVO,"0c86d0c9835a08db576da01099a6c708",fdda737e58d28739bf0d2509dfbc60f1,"1966-08-17",2,"1",SOLTEIRO(A),"2002-09-09",,7,POS-GRADUCAO-ESPEC,20
b8f676505f5bc65ab789c440277dde08,"6cf011cdeb1be5798cf5d7e0a218e761","16290",GER MODULO UA,"164c6720de3ff62c43a3691eb7ff164c","5205c14c4266e36ad2a12bc2c629c547","1974-07-25",2,"1",SOLTEIRO(A),"2002-09-02",,5,SUPERIOR GRADUACAO,20
"73a734e29333c5b4735fc622b2772a99","7ef266e07f5ef44be501245c1fb8911e","610",ESCRITURARIO,"612b768cef375638fa5bf6d0e88a9262","0666a45e368b605dccea2d30bd941878","1968-02-23",2,"2",CASADO(A),"2002-06-03",,7,POS-GRADUCAO-ESPEC,20
"4260e111d1eb512e34d518650db5b2c6",f819a6d17934ed1fe1fa68867ace79b4,"12381",ASSESSOR II UE,"9a405a7732ab4f806431a48f6398a7cb","2fa73bb95ea1aab13d07184276a7b995","1974-07-27",2,"1",SOLTEIRO(A),"2002-04-15",,8,MESTRADO,20
ed7991b85d5afd8d418e9c5ff3d0747f,"486a3a5327c5b8ca005c4c2d348429ce","16261",GER SETOR UA,b84a25d15d9d44f58640a485c1387df8,cd5fa19cca9a8be6d4fe89ecaaf55759,"1981-02-15",2,"1",SOLTEIRO(A),"2002-01-14",,7,POS-GRADUCAO-ESPEC,21
d3ea9a8bf088868d3418f2aaf691a144,"10a57b5a4c5a9641ad093db6d48de50d","16290",GER MODULO UA,"1394985202ea63bcbc29d6db7df35287",b9c2922762f9c85424bacb05fdf2899b,"1968-10-09",2,"1",SOLTEIRO(A),"2001-11-05",,7,POS-GRADUCAO-ESPEC,21
"31b460b7c3365fbbc8911d65f4da67c8","75c70eec61ac771dad21203f47356758","16290",GER MODULO UA,"33681279c167c7fcd2997ed72cfb4c4a",e31728b8c3047f41d72f4b5e657292e6,"1974-03-09",2,"1",SOLTEIRO(A),"2001-09-17",,8,MESTRADO,21
aa4418e83300071ddd9a150ee883fc62,a2276c47c1d319fa1fa3038e58691257,"4935",ASSIST.A UA,"3e2500c59ab4ea1d914ac27cec5ae528","562ad0b2a64a8ca453786966f24f3c81","1967-05-06",2,"1",SOLTEIRO(A),"2001-07-23",,7,POS-GRADUCAO-ESPEC,21
bc76efee2c3112a0d5fe6c5964cda367,"1b24a6bf3974081bbf13ef10abda0133","394",CAIXA EXECUTIVO,f4f845d6fdeca6547c012e2b85347ae5,b55e233c109968dabd949527e5425513,"1966-07-14",2,"2",CASADO(A),"2000-12-18",,3,SUPERIOR EM ANDAMENTO,22
"9366a3bcab86df66f132b11350c176ec","0e23705e4c4818f3aec02b7882d5c37d","394",CAIXA EXECUTIVO,"4da90de29f46a17868d38a774f91dd8c","1fa52c71f937b40225893faa12c201b5","1977-12-15",2,"8",DIVORCIADO(A),"2000-12-04",,2,ENSINO MEDIO,22
"6420670ceafb18aee7c0c44b2d2c7098","5661c63f02880d57352fd22809944c63","610",ESCRITURARIO,"8e381fa82939be4bf6579eb98b9f8e72","8e381fa82939be4bf6579eb98b9f8e72","1979-04-19",2,"8",DIVORCIADO(A),"2000-06-12",,7,POS-GRADUCAO-ESPEC,22
cff40ebda68d23c4ffb7a0c7ec334ce8,"50810c731cdecc30a05a2791e4f09f99","394",CAIXA EXECUTIVO,fda249ac9c2f34c67a05b556b53e197d,fda249ac9c2f34c67a05b556b53e197d,"1980-03-18",2,"8",DIVORCIADO(A),"2000-06-05",,2,ENSINO MEDIO,22
"6a482133b6a5a66ba109d98b0471cc37",e510bce3b40b61d755e91a8035b6b17b,"394",CAIXA EXECUTIVO,b6fc87f40f0f6dfab9669471dd20d846,f4d3b12c5b9e321cb88bf3c3ceaa4760,"1970-12-27",2,"1",SOLTEIRO(A),"2000-05-08",,5,SUPERIOR GRADUACAO,22
